question_id,Answer,Confidence,raw,error,true_lifespan,min_age,sex,radius,best_answer,MAS
3281,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,84.7,63,female,2,86.94,0.158255
3282,89.6,0.75,"{""Answer"": ""89.6"", ""Confidence"": ""0.75""}",,84.7,63,female,3,86.86,0.235493
3283,89.6,0.85,"{""Answer"": ""89.6"", ""Confidence"": ""0.85""}",,84.7,63,female,4,86.74,0.310538
3284,88,0.8,"{""Answer"": 88, ""Confidence"": 0.8}",,84.7,63,female,5,86.6,0.382775
3285,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.90""}",,84.7,63,female,6,86.42,0.451681
3286,88,0.75,"{""Answer"": ""88"", ""Confidence"": ""0.75""}",,84.7,63,female,7,86.21,0.516832
3287,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,84.7,63,female,8,85.97,0.577912
3288,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,84.7,63,female,9,85.71,0.634713
3289,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,84.7,63,female,10,85.41,0.687126
3290,87,0.85,"{""Answer"": ""87"", ""Confidence"": ""0.85""}",,84.7,63,female,11,85.09,0.735137
3291,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,84.7,63,female,12,84.74,0.77881
3292,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,84.7,63,female,13,84.36,0.818282
3293,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,84.7,63,female,14,83.97,0.853738
3294,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,84.7,63,female,15,83.54,0.885407
3295,85,0.75,"{""Answer"": ""85"", ""Confidence"": ""0.75""}",,84.7,63,female,16,83.1,0.913545
3296,85,0.9,"{""Answer"": ""85"", ""Confidence"": ""0.9""}",,84.7,63,female,17,82.63,0.938423
3297,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,84.7,63,female,18,82.15,0.96032
3298,84,0.9,"```json
{""Answer"": ""84"", ""Confidence"": ""0.9""}
```",,84.7,63,female,19,82.0,0.979307
3299,88,0.85,"{""Answer"": ""88"", ""Confidence"": ""0.85""}",,84.7,63,female,20,83.0,0.991289
3300,89.6,0.05,"{""Answer"": ""89.6"", ""Confidence"": ""0.05""}",,84.9,64,female,1,86.99,0.080288
3301,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,84.9,64,female,2,86.94,0.159802
3302,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,84.9,64,female,3,86.86,0.237795
3303,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,84.9,64,female,4,86.74,0.313574
3304,88,0.8,"{""Answer"": 88, ""Confidence"": 0.8}",,84.9,64,female,5,86.6,0.386517
3305,89.6,0.85,"{""Answer"": ""89.6"", ""Confidence"": ""0.85""}",,84.9,64,female,6,86.42,0.456096
3306,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,84.9,64,female,7,86.21,0.521884
3307,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,84.9,64,female,8,85.97,0.583561
3308,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,84.9,64,female,9,85.71,0.640917
3309,89.6,0.9,"{""Answer"": ""89.6"", ""Confidence"": ""0.9""}",,84.9,64,female,10,85.41,0.693843
3310,88,0.85,"{""Answer"": 88, ""Confidence"": 0.85}",,84.9,64,female,11,85.09,0.742322
3311,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.9""}",,84.9,64,female,12,84.74,0.786423
3312,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,84.9,64,female,13,84.36,0.82628
3313,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,84.9,64,female,14,83.97,0.862083
3314,89.6,0.85,"{""Answer"": ""89.6"", ""Confidence"": ""0.85""}",,84.9,64,female,15,83.54,0.894062
3315,89.6,0.9,"{""Answer"": ""89.6"", ""Confidence"": ""0.9""}",,84.9,64,female,16,83.1,0.922474
3316,88,0.9,"{""Answer"": 88, ""Confidence"": 0.9}",,84.9,64,female,17,82.63,0.947596
3317,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.9""}",,84.9,64,female,18,82.15,0.969707
3318,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.9""}",,84.9,64,female,19,83.0,0.986151
3319,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.9""}",,84.9,64,female,20,84.0,0.99467
3320,88,0.7,"{""Answer"": ""88"", ""Confidence"": ""0.7""}",,85.12,65,female,1,86.99,0.081154
3321,88,0.7,"{""Answer"": ""88"", ""Confidence"": ""0.7""}",,85.12,65,female,2,86.94,0.161527
3322,88,0.75,"{""Answer"": ""88"", ""Confidence"": ""0.75""}",,85.12,65,female,3,86.86,0.240362
3323,87,0.7,"{""Answer"": ""87"", ""Confidence"": ""0.7""}",,85.12,65,female,4,86.74,0.316958
3324,88,0.75,"{""Answer"": ""88"", ""Confidence"": ""0.75""}",,85.12,65,female,5,86.6,0.390688
3325,88,0.85,"{""Answer"": ""88"", ""Confidence"": ""0.85""}",,85.12,65,female,6,86.42,0.461018
3326,88,0.75,"{""Answer"": ""88"", ""Confidence"": ""0.75""}",,85.12,65,female,7,86.21,0.527516
3327,88,0.85,"{""Answer"": ""88"", ""Confidence"": ""0.85""}",,85.12,65,female,8,85.97,0.589859
3328,87,0.7,"{""Answer"": ""87"", ""Confidence"": ""0.7""}",,85.12,65,female,9,85.71,0.647834
3329,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,85.12,65,female,10,85.41,0.701331
3330,89,0.95,"{""Answer"": ""89"", ""Confidence"": ""0.95""}",,85.12,65,female,11,85.09,0.750334
3331,88,0.85,"```json
{
  ""Answer"": ""88"",
  ""Confidence"": ""0.85""
}
```",,85.12,65,female,12,84.74,0.794911
3332,88,0.75,"{""Answer"": ""88"", ""Confidence"": ""0.75""}",,85.12,65,female,13,84.36,0.835198
3333,87,0.85,"{""Answer"": ""87"", ""Confidence"": ""0.85""}",,85.12,65,female,14,83.97,0.871387
3334,88,0.75,"{""Answer"": ""88"", ""Confidence"": ""0.75""}",,85.12,65,female,15,83.54,0.903711
3335,88,0.9,"{""Answer"": ""88"", ""Confidence"": ""0.9""}",,85.12,65,female,16,83.1,0.93243
3336,88,0.85,"{""Answer"": ""88"", ""Confidence"": ""0.85""}",,85.12,65,female,17,82.63,0.957823
3337,88,0.9,"{""Answer"": ""88"", ""Confidence"": ""0.9""}",,85.12,65,female,18,83.0,0.978879
3338,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,85.12,65,female,19,84.0,0.991109
3339,87,0.85,"{""Answer"": ""87"", ""Confidence"": ""0.85""}",,85.12,65,female,20,85.0,0.9969
3340,89.6,0.1,"{""Answer"": ""89.6"", ""Confidence"": ""0.1""}",,85.34,66,female,1,86.99,0.082122
3341,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,85.34,66,female,2,86.94,0.163452
3342,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.34,66,female,3,86.86,0.243226
3343,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.34,66,female,4,86.74,0.320735
3344,88,0.7,"{""Answer"": ""88"", ""Confidence"": ""0.7""}",,85.34,66,female,5,86.6,0.395344
3345,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,85.34,66,female,6,86.42,0.466512
3346,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.34,66,female,7,86.21,0.533802
3347,89.6,0.85,"{""Answer"": ""89.6"", ""Confidence"": ""0.85""}",,85.34,66,female,8,85.97,0.596889
3348,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.34,66,female,9,85.71,0.655555
3349,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.34,66,female,10,85.41,0.709689
3350,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.34,66,female,11,85.09,0.759276
3351,89.6,0.75,"{""Answer"": ""89.6"", ""Confidence"": ""0.75""}",,85.34,66,female,12,84.74,0.804384
3352,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.9""}",,85.34,66,female,13,84.36,0.845151
3353,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,85.34,66,female,14,83.97,0.881771
3354,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.34,66,female,15,83.54,0.91448
3355,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,85.34,66,female,16,83.1,0.943542
3356,88,0.9,"{""Answer"": ""88"", ""Confidence"": ""0.9""}",,85.34,66,female,17,83.0,0.968974
3357,89.5,0.9,"{""Answer"": ""89.5"", ""Confidence"": ""0.9""}",,85.34,66,female,18,84.0,0.985835
3358,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,85.34,66,female,19,85.0,0.994548
3359,89.6,0.95,"{""Answer"": ""89.6"", ""Confidence"": ""0.95""}",,85.34,66,female,20,86.0,0.998296
3360,89.6,0.75,"{""Answer"": ""89.6"", ""Confidence"": ""0.75""}",,85.56,67,female,1,86.99,0.083202
3361,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.56,67,female,2,86.94,0.165602
3362,89,0.75,"```json
{
  ""Answer"": ""89"",
  ""Confidence"": ""0.75""
}
```",,85.56,67,female,3,86.86,0.246427
3363,89.6,0.85,"{""Answer"": ""89.6"", ""Confidence"": ""0.85""}",,85.56,67,female,4,86.74,0.324956
3364,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,85.56,67,female,5,86.6,0.400547
3365,89.6,0.85,"{""Answer"": ""89.6"", ""Confidence"": ""0.85""}",,85.56,67,female,6,86.42,0.472651
3366,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.56,67,female,7,86.21,0.540827
3367,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,85.56,67,female,8,85.97,0.604743
3368,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,85.56,67,female,9,85.71,0.664181
3369,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.56,67,female,10,85.41,0.719028
3370,89.6,0.95,"{""Answer"": ""89.6"", ""Confidence"": ""0.95""}",,85.56,67,female,11,85.09,0.769267
3371,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.56,67,female,12,84.74,0.814969
3372,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.56,67,female,13,84.36,0.856273
3373,89.6,0.85,"{""Answer"": ""89.6"", ""Confidence"": ""0.85""}",,85.56,67,female,14,83.97,0.893375
3374,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,85.56,67,female,15,83.54,0.926514
3375,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,85.56,67,female,16,83.1,0.955958
3376,89.6,0.9,"{""Answer"": ""89.6"", ""Confidence"": ""0.9""}",,85.56,67,female,17,84.0,0.978346
3377,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.9""}",,85.56,67,female,18,85.0,0.990885
3378,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.56,67,female,19,86.0,0.996822
3379,88,0.8,"{""Answer"": 88, ""Confidence"": 0.8}",,85.56,67,female,20,87.0,0.999119
3380,90,0.7,"{""Answer"": ""90"", ""Confidence"": ""0.7""}",,85.79,68,female,1,86.99,0.084411
3381,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.79,68,female,2,86.94,0.168009
3382,89.6,0.85,"{""Answer"": ""89.6"", ""Confidence"": ""0.85""}",,85.79,68,female,3,86.86,0.250008
3383,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.79,68,female,4,86.74,0.329678
3384,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.79,68,female,5,86.6,0.406367
3385,89.6,0.85,"{""Answer"": ""89.6"", ""Confidence"": ""0.85""}",,85.79,68,female,6,86.42,0.47952
3386,88,0.8,"{""Answer"": 88, ""Confidence"": 0.8}",,85.79,68,female,7,86.21,0.548686
3387,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,85.79,68,female,8,85.97,0.613531
3388,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.79,68,female,9,85.71,0.673833
3389,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.79,68,female,10,85.41,0.729476
3390,88,0.85,"{""Answer"": 88, ""Confidence"": 0.85}",,85.79,68,female,11,85.09,0.780446
3391,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,85.79,68,female,12,84.74,0.826812
3392,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.79,68,female,13,84.36,0.868716
3393,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.79,68,female,14,83.97,0.906357
3394,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.79,68,female,15,83.54,0.939978
3395,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,85.79,68,female,16,84.0,0.968109
3396,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,85.79,68,female,17,85.0,0.98544
3397,90,0.9,"{""Answer"": ""90"", ""Confidence"": ""0.9""}",,85.79,68,female,18,86.0,0.994396
3398,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,85.79,68,female,19,87.0,0.998248
3399,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,85.79,68,female,20,88.0,0.999575
3400,89.6,0.1,"{""Answer"": ""89.6"", ""Confidence"": ""0.1""}",,86.03,69,female,1,86.99,0.085766
3401,89,0.75,"```json
{""Answer"": ""89"", ""Confidence"": ""0.75""}
```",,86.03,69,female,2,86.94,0.170705
3402,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,86.03,69,female,3,86.86,0.25402
3403,90,0.7,"{""Answer"": ""90"", ""Confidence"": ""0.7""}",,86.03,69,female,4,86.74,0.334969
3404,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,86.03,69,female,5,86.6,0.412889
3405,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,86.03,69,female,6,86.42,0.487215
3406,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,86.03,69,female,7,86.21,0.557492
3407,89.6,0.85,"{""Answer"": ""89.6"", ""Confidence"": ""0.85""}",,86.03,69,female,8,85.97,0.623377
3408,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,86.03,69,female,9,85.71,0.684647
3409,89.5,0.85,"{""Answer"": ""89.5"", ""Confidence"": ""0.85""}",,86.03,69,female,10,85.41,0.741183
3410,89.6,0.75,"{""Answer"": ""89.6"", ""Confidence"": ""0.75""}",,86.03,69,female,11,85.09,0.792971
3411,89.6,0.85,"{""Answer"": ""89.6"", ""Confidence"": ""0.85""}",,86.03,69,female,12,84.74,0.840081
3412,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,86.03,69,female,13,84.36,0.882657
3413,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,86.03,69,female,14,83.97,0.920903
3414,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,86.03,69,female,15,84.0,0.954579
3415,89.6,0.9,"{""Answer"": ""89.6"", ""Confidence"": ""0.9""}",,86.03,69,female,16,85.0,0.977679
3416,89.6,0.9,"{""Answer"": ""89.6"", ""Confidence"": ""0.9""}",,86.03,69,female,17,86.0,0.990604
3417,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.03,69,female,18,87.0,0.996724
3418,90,0.85,"{""Answer"": ""90"", ""Confidence"": ""0.85""}",,86.03,69,female,19,88.0,0.999092
3419,89.6,0.95,"{""Answer"": ""89.6"", ""Confidence"": ""0.95""}",,86.03,69,female,20,89.0,0.99981
3420,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,86.27,70,female,1,86.99,0.087286
3421,90,0.7,"{""Answer"": ""90"", ""Confidence"": ""0.7""}",,86.27,70,female,2,86.94,0.173731
3422,89,0.75,"```json
{""Answer"": ""89"", ""Confidence"": ""0.75""}
```",,86.27,70,female,3,86.86,0.258523
3423,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,86.27,70,female,4,86.74,0.340906
3424,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,86.27,70,female,5,86.6,0.420207
3425,89.6,0.9,"{""Answer"": ""89.6"", ""Confidence"": ""0.9""}",,86.27,70,female,6,86.42,0.495851
3426,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.27,70,female,7,86.21,0.567373
3427,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,86.27,70,female,8,85.97,0.634427
3428,89.6,0.9,"{""Answer"": ""89.6"", ""Confidence"": ""0.9""}",,86.27,70,female,9,85.71,0.696782
3429,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,86.27,70,female,10,85.41,0.754321
3430,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.27,70,female,11,85.09,0.807026
3431,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.9""}",,86.27,70,female,12,84.74,0.854971
3432,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.27,70,female,13,84.36,0.898302
3433,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,86.27,70,female,14,84.0,0.937223
3434,89.6,0.9,"{""Answer"": ""89.6"", ""Confidence"": ""0.9""}",,86.27,70,female,15,85.0,0.967023
3435,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.9""}",,86.27,70,female,16,86.0,0.984944
3436,87,0.85,"{""Answer"": ""87"", ""Confidence"": ""0.85""}",,86.27,70,female,17,87.0,0.994205
3437,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.9""}",,86.27,70,female,18,88.0,0.998188
3438,90,0.9,"{""Answer"": ""90"", ""Confidence"": ""0.9""}",,86.27,70,female,19,89.0,0.99956
3439,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,86.27,70,female,20,90.0,0.999922
3440,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,86.53,71,female,1,86.99,0.088995
3441,89.6,0.7,"{""Answer"": ""89.6"", ""Confidence"": ""0.7""}",,86.53,71,female,2,86.94,0.177132
3442,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,86.53,71,female,3,86.86,0.263584
3443,89.6,0.9,"{""Answer"": ""89.6"", ""Confidence"": ""0.9""}",,86.53,71,female,4,86.74,0.347581
3444,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,86.53,71,female,5,86.6,0.428434
3445,89,0.75,"```json
{""Answer"": ""89"", ""Confidence"": ""0.75""}
```",,86.53,71,female,6,86.42,0.505559
3446,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,86.53,71,female,7,86.21,0.578481
3447,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,86.53,71,female,8,85.97,0.646848
3448,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,86.53,71,female,9,85.71,0.710424
3449,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,86.53,71,female,10,85.41,0.769089
3450,89.6,0.75,"{""Answer"": ""89.6"", ""Confidence"": ""0.75""}",,86.53,71,female,11,85.09,0.822827
3451,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.9""}",,86.53,71,female,12,84.74,0.87171
3452,89,0.75,"```json
{
  ""Answer"": ""89"",
  ""Confidence"": ""0.75""
}
```",,86.53,71,female,13,84.36,0.91589
3453,89.6,0.95,"{""Answer"": ""89.6"", ""Confidence"": ""0.95""}",,86.53,71,female,14,85.0,0.952869
3454,89.6,0.9,"{""Answer"": ""89.6"", ""Confidence"": ""0.9""}",,86.53,71,female,15,86.0,0.976839
3455,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,86.53,71,female,16,87.0,0.99025
3456,89.5,0.85,"{""Answer"": ""89.5"", ""Confidence"": ""0.85""}",,86.53,71,female,17,88.0,0.996601
3457,87,0.7,"{""Answer"": ""87"", ""Confidence"": ""0.7""}",,86.53,71,female,18,89.0,0.999058
3458,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,86.53,71,female,19,90.0,0.999803
3459,89.6,0.95,"{""Answer"": ""89.6"", ""Confidence"": ""0.95""}",,86.53,71,female,20,91.0,0.999971
3460,87,0.7,"{""Answer"": ""87"", ""Confidence"": ""0.7""}",,86.8,72,female,1,86.99,0.09092
3461,90,0.7,"{""Answer"": ""90"", ""Confidence"": ""0.7""}",,86.8,72,female,2,86.94,0.180963
3462,89,0.75,"```json
{""Answer"": ""89"", ""Confidence"": ""0.75""}
```",,86.8,72,female,3,86.86,0.269285
3463,90,0.7,"{""Answer"": ""90"", ""Confidence"": ""0.7""}",,86.8,72,female,4,86.74,0.355098
3464,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.8,72,female,5,86.6,0.4377
3465,90,0.7,"{""Answer"": ""90"", ""Confidence"": ""0.7""}",,86.8,72,female,6,86.42,0.516493
3466,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,86.8,72,female,7,86.21,0.590992
3467,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.8,72,female,8,85.97,0.660838
3468,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,86.8,72,female,9,85.71,0.725789
3469,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.8,72,female,10,85.41,0.785723
3470,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.8,72,female,11,85.09,0.840622
3471,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.8,72,female,12,84.74,0.890563
3472,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,86.8,72,female,13,85.0,0.934609
3473,88,0.9,"{""Answer"": 88, ""Confidence"": 0.9}",,86.8,72,female,14,86.0,0.96565
3474,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.8,72,female,15,87.0,0.984317
3475,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.8,72,female,16,88.0,0.993964
3476,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,86.8,72,female,17,89.0,0.998113
3477,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,86.8,72,female,18,90.0,0.999542
3478,90,0.9,"{""Answer"": ""90"", ""Confidence"": ""0.9""}",,86.8,72,female,19,91.0,0.999918
3479,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,86.8,72,female,20,92.0,0.99999
3480,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,87.08,73,female,1,86.99,0.093092
3481,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,87.08,73,female,2,86.94,0.185287
3482,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,87.08,73,female,3,86.86,0.275719
3483,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.90""}",,87.08,73,female,4,86.74,0.363582
3484,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,87.08,73,female,5,86.6,0.448159
3485,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,87.08,73,female,6,86.42,0.528834
3486,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,87.08,73,female,7,86.21,0.605114
3487,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,87.08,73,female,8,85.97,0.676627
3488,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,87.08,73,female,9,85.71,0.743131
3489,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,87.08,73,female,10,85.41,0.804497
3490,90,0.7,"{""Answer"": ""90"", ""Confidence"": ""0.7""}",,87.08,73,female,11,85.09,0.860708
3491,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,87.08,73,female,12,85.0,0.911649
3492,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,87.08,73,female,13,86.0,0.950699
3493,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,87.08,73,female,14,87.0,0.975772
3494,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,87.08,73,female,15,88.0,0.989801
3495,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,87.08,73,female,16,89.0,0.996444
3496,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,87.08,73,female,17,90.0,0.999014
3497,90,0.9,"{""Answer"": ""90"", ""Confidence"": ""0.9""}",,87.08,73,female,18,91.0,0.999793
3498,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,87.08,73,female,19,92.0,0.999969
3499,87,0.9,"{""Answer"": ""87"", ""Confidence"": ""0.9""}",,87.08,73,female,20,93.0,0.999997
3500,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,87.37,74,female,1,86.99,0.09555
3501,89,0.4,"{""Answer"": ""89"", ""Confidence"": ""0.4""}",,87.37,74,female,2,86.94,0.190179
3502,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,87.37,74,female,3,86.86,0.282998
3503,89,0.75,"```json
{
  ""Answer"": ""89"",
  ""Confidence"": ""0.75""
}
```",,87.37,74,female,4,86.74,0.373181
3504,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,87.37,74,female,5,86.6,0.45999
3505,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,87.37,74,female,6,86.42,0.542795
3506,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,87.37,74,female,7,86.21,0.621089
3507,90,0.7,"{""Answer"": ""90"", ""Confidence"": ""0.7""}",,87.37,74,female,8,85.97,0.694491
3508,89,0.75,"```json
{
  ""Answer"": ""89"",
  ""Confidence"": ""0.75""
}
```",,87.37,74,female,9,85.71,0.76275
3509,87,0.7,"{""Answer"": ""87"", ""Confidence"": ""0.7""}",,87.37,74,female,10,85.41,0.825736
3510,90,0.9,"{""Answer"": ""90"", ""Confidence"": ""0.9""}",,87.37,74,female,11,85.09,0.883431
3511,87,0.7,"{""Answer"": ""87"", ""Confidence"": ""0.7""}",,87.37,74,female,12,86.0,0.931279
3512,88,0.75,"```json
{""Answer"": 88, ""Confidence"": 0.75}
```",,87.37,74,female,13,87.0,0.963901
3513,89,0.75,"```json
{""Answer"": ""89"", ""Confidence"": ""0.75""}
```",,87.37,74,female,14,88.0,0.983518
3514,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,87.37,74,female,15,89.0,0.993656
3515,90,0.75,"{""Answer"": ""90"", ""Confidence"": ""0.75""}",,87.37,74,female,16,90.0,0.998017
3516,89.6,0.9,"{""Answer"": ""89.6"", ""Confidence"": ""0.9""}",,87.37,74,female,17,91.0,0.999519
3517,87,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,87.37,74,female,18,92.0,0.999914
