question_id,Answer,Confidence,raw,error,min_age,sex,radius,bin_width,top_n
le_spd_53_female_2,85.0,0.15,"[{""min"": 84,""max"": 86,""confidence"": 0.15},{""min"": 82,""max"": 84,""confidence"": 0.14},{""min"": 86,""max"": 88,""confidence"": 0.13},{""min"": 80,""max"": 82,""confidence"": 0.12},{""min"": 88,""max"": 90,""confidence"": 0.1},{""min"": 78,""max"": 80,""confidence"": 0.09},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 76,""max"": 78,""confidence"": 0.07},{""min"": 92,""max"": 94,""confidence"": 0.06},{""min"": 74,""max"": 76,""confidence"": 0.05}]",,53,female,1,2,10
le_spd_53_female_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 90,""max"": 100,""confidence"": 0.28},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.1},{""min"": 60,""max"": 70,""confidence"": 0.05},{""min"": 110,""max"": 120,""confidence"": 0.02},{""min"": 50,""max"": 60,""confidence"": 0.015},{""min"": 120,""max"": 130,""confidence"": 0.005},{""min"": 40,""max"": 50,""confidence"": 0.004},{""min"": 130,""max"": 140,""confidence"": 0.001}]",,53,female,5,10,10
le_spd_53_female_20,80.0,0.62,"[{""min"":70,""max"":90,""confidence"":0.62},{""min"":90,""max"":110,""confidence"":0.18},{""min"":50,""max"":70,""confidence"":0.12},{""min"":110,""max"":130,""confidence"":0.05},{""min"":30,""max"":50,""confidence"":0.03}]",,53,female,10,20,5
le_spd_53_female_40,90.0,0.78,"[{""min"":70,""max"":110,""confidence"":0.78},{""min"":110,""max"":150,""confidence"":0.17},{""min"":30,""max"":70,""confidence"":0.05}]",,53,female,20,40,3
le_spd_54_female_2,85.0,0.18,"[{""min"": 84,""max"": 86,""confidence"": 0.18},{""min"": 86,""max"": 88,""confidence"": 0.16},{""min"": 82,""max"": 84,""confidence"": 0.14},{""min"": 88,""max"": 90,""confidence"": 0.12},{""min"": 80,""max"": 82,""confidence"": 0.1},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 78,""max"": 80,""confidence"": 0.07},{""min"": 92,""max"": 94,""confidence"": 0.05},{""min"": 76,""max"": 78,""confidence"": 0.04},{""min"": 94,""max"": 96,""confidence"": 0.03}]",,54,female,1,2,10
le_spd_54_female_10,85.0,0.42,"[{""min"": 80,""max"": 90,""confidence"": 0.42},{""min"": 90,""max"": 100,""confidence"": 0.27},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.08},{""min"": 60,""max"": 70,""confidence"": 0.03},{""min"": 110,""max"": 120,""confidence"": 0.01},{""min"": 50,""max"": 60,""confidence"": 0.005},{""min"": 120,""max"": 130,""confidence"": 0.003},{""min"": 40,""max"": 50,""confidence"": 0.002},{""min"": 30,""max"": 40,""confidence"": 0.000}]",,54,female,5,10,10
le_spd_54_female_20,90.0,0.6,"[{""min"": 80,""max"": 100,""confidence"": 0.6},{""min"": 60,""max"": 80,""confidence"": 0.22},{""min"": 100,""max"": 120,""confidence"": 0.1},{""min"": 40,""max"": 60,""confidence"": 0.05},{""min"": 20,""max"": 40,""confidence"": 0.03}]",,54,female,10,20,5
le_spd_54_female_40,100.0,0.72,"[{""min"": 80, ""max"": 120, ""confidence"": 0.72}, {""min"": 70, ""max"": 110, ""confidence"": 0.2}, {""min"": 60, ""max"": 100, ""confidence"": 0.08}]",,54,female,20,40,3
le_spd_55_female_2,85.0,0.18,"[{""min"": 84,""max"": 86,""confidence"": 0.18},{""min"": 82,""max"": 84,""confidence"": 0.16},{""min"": 86,""max"": 88,""confidence"": 0.15},{""min"": 80,""max"": 82,""confidence"": 0.13},{""min"": 88,""max"": 90,""confidence"": 0.11},{""min"": 78,""max"": 80,""confidence"": 0.09},{""min"": 90,""max"": 92,""confidence"": 0.07},{""min"": 76,""max"": 78,""confidence"": 0.05},{""min"": 92,""max"": 94,""confidence"": 0.03},{""min"": 74,""max"": 76,""confidence"": 0.02}]",,55,female,1,2,10
le_spd_55_female_10,90.0,0.34,"[{""min"": 85,""max"": 95,""confidence"": 0.34},{""min"": 75,""max"": 85,""confidence"": 0.24},{""min"": 95,""max"": 105,""confidence"": 0.18},{""min"": 65,""max"": 75,""confidence"": 0.12},{""min"": 55,""max"": 65,""confidence"": 0.04},{""min"": 105,""max"": 115,""confidence"": 0.04},{""min"": 45,""max"": 55,""confidence"": 0.02},{""min"": 115,""max"": 125,""confidence"": 0.01},{""min"": 35,""max"": 45,""confidence"": 0.005},{""min"": 125,""max"": 135,""confidence"": 0.005}]",,55,female,5,10,10
le_spd_55_female_20,90.0,0.68,"[{""min"": 80,""max"": 100,""confidence"": 0.68},{""min"": 100,""max"": 120,""confidence"": 0.16},{""min"": 60,""max"": 80,""confidence"": 0.13},{""min"": 40,""max"": 60,""confidence"": 0.02},{""min"": 120,""max"": 140,""confidence"": 0.01}]",,55,female,10,20,5
le_spd_55_female_40,100.0,0.78,"[{""min"": 80,""max"": 120,""confidence"": 0.78},{""min"": 70,""max"": 110,""confidence"": 0.18},{""min"": 90,""max"": 130,""confidence"": 0.04}]",,55,female,20,40,3
le_spd_56_female_2,85.0,0.17,"[{""min"": 84, ""max"": 86, ""confidence"": 0.17},{""min"": 82, ""max"": 84, ""confidence"": 0.15},{""min"": 86, ""max"": 88, ""confidence"": 0.14},{""min"": 80, ""max"": 82, ""confidence"": 0.12},{""min"": 88, ""max"": 90, ""confidence"": 0.11},{""min"": 78, ""max"": 80, ""confidence"": 0.09},{""min"": 90, ""max"": 92, ""confidence"": 0.08},{""min"": 76, ""max"": 78, ""confidence"": 0.06},{""min"": 92, ""max"": 94, ""confidence"": 0.05},{""min"": 74, ""max"": 76, ""confidence"": 0.03}]",,56,female,1,2,10
le_spd_56_female_10,85.0,0.42,"[{""min"": 80,""max"": 90,""confidence"": 0.42},{""min"": 90,""max"": 100,""confidence"": 0.28},{""min"": 70,""max"": 80,""confidence"": 0.16},{""min"": 100,""max"": 110,""confidence"": 0.08},{""min"": 60,""max"": 70,""confidence"": 0.03},{""min"": 110,""max"": 120,""confidence"": 0.015},{""min"": 50,""max"": 60,""confidence"": 0.005},{""min"": 40,""max"": 50,""confidence"": 0.002},{""min"": 30,""max"": 40,""confidence"": 0.001},{""min"": 20,""max"": 30,""confidence"": 0.001}]",,56,female,5,10,10
le_spd_56_female_20,90.0,0.62,"[{""min"": 80,""max"": 100,""confidence"": 0.62},{""min"": 60,""max"": 80,""confidence"": 0.24},{""min"": 100,""max"": 120,""confidence"": 0.1},{""min"": 40,""max"": 60,""confidence"": 0.03},{""min"": 120,""max"": 140,""confidence"": 0.01}]",,56,female,10,20,5
le_spd_56_female_40,100.0,0.74,"[{""min"": 80,""max"": 120,""confidence"": 0.74},{""min"": 70,""max"": 110,""confidence"": 0.18},{""min"": 60,""max"": 100,""confidence"": 0.06}]",,56,female,20,40,3
le_spd_57_female_2,83.0,0.17,"[{""min"": 82,""max"": 84,""confidence"": 0.17},{""min"": 84,""max"": 86,""confidence"": 0.16},{""min"": 80,""max"": 82,""confidence"": 0.14},{""min"": 86,""max"": 88,""confidence"": 0.13},{""min"": 78,""max"": 80,""confidence"": 0.1},{""min"": 88,""max"": 90,""confidence"": 0.08},{""min"": 76,""max"": 78,""confidence"": 0.07},{""min"": 90,""max"": 92,""confidence"": 0.06},{""min"": 74,""max"": 76,""confidence"": 0.05},{""min"": 92,""max"": 94,""confidence"": 0.04}]",,57,female,1,2,10
le_spd_57_female_10,85.0,0.37,"[{""min"": 80,""max"": 90,""confidence"": 0.37},{""min"": 90,""max"": 100,""confidence"": 0.28},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.09},{""min"": 60,""max"": 70,""confidence"": 0.05},{""min"": 110,""max"": 120,""confidence"": 0.02},{""min"": 50,""max"": 60,""confidence"": 0.01},{""min"": 120,""max"": 130,""confidence"": 0.005},{""min"": 40,""max"": 50,""confidence"": 0.004},{""min"": 30,""max"": 40,""confidence"": 0.001}]",,57,female,5,10,10
le_spd_57_female_20,90.0,0.58,"[{""min"": 80,""max"": 100,""confidence"": 0.58},{""min"": 60,""max"": 80,""confidence"": 0.28},{""min"": 100,""max"": 120,""confidence"": 0.1},{""min"": 40,""max"": 60,""confidence"": 0.03},{""min"": 20,""max"": 40,""confidence"": 0.01}]",,57,female,10,20,5
le_spd_57_female_40,100.0,0.72,"[{""min"": 80,""max"": 120,""confidence"": 0.72},{""min"": 70,""max"": 110,""confidence"": 0.22},{""min"": 120,""max"": 160,""confidence"": 0.06}]",,57,female,20,40,3
le_spd_58_female_2,81.0,0.12,"[{""min"": 80,""max"": 82,""confidence"": 0.12},{""min"": 82,""max"": 84,""confidence"": 0.12},{""min"": 84,""max"": 86,""confidence"": 0.12},{""min"": 78,""max"": 80,""confidence"": 0.11},{""min"": 86,""max"": 88,""confidence"": 0.11},{""min"": 76,""max"": 78,""confidence"": 0.1},{""min"": 88,""max"": 90,""confidence"": 0.09},{""min"": 74,""max"": 76,""confidence"": 0.08},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 72,""max"": 74,""confidence"": 0.07}]",,58,female,1,2,10
le_spd_58_female_10,85.0,0.36,"[{""min"":80,""max"":90,""confidence"":0.36},{""min"":90,""max"":100,""confidence"":0.24},{""min"":70,""max"":80,""confidence"":0.18},{""min"":100,""max"":110,""confidence"":0.12},{""min"":60,""max"":70,""confidence"":0.05},{""min"":110,""max"":120,""confidence"":0.03},{""min"":50,""max"":60,""confidence"":0.01},{""min"":120,""max"":130,""confidence"":0.005},{""min"":40,""max"":50,""confidence"":0.004},{""min"":30,""max"":40,""confidence"":0.001}]",,58,female,5,10,10
le_spd_58_female_20,88.0,0.52,"[{""min"":78,""max"":98,""confidence"":0.52},{""min"":98,""max"":118,""confidence"":0.24},{""min"":58,""max"":78,""confidence"":0.18},{""min"":118,""max"":138,""confidence"":0.04},{""min"":138,""max"":158,""confidence"":0.02}]",,58,female,10,20,5
le_spd_58_female_40,100.0,0.78,"[{""min"":80,""max"":120,""confidence"":0.78},{""min"":60,""max"":100,""confidence"":0.2},{""min"":40,""max"":80,""confidence"":0.02}]",,58,female,20,40,3
le_spd_59_female_2,81.0,0.18,"[{""min"": 80,""max"": 82,""confidence"": 0.18},{""min"": 82,""max"": 84,""confidence"": 0.17},{""min"": 84,""max"": 86,""confidence"": 0.15},{""min"": 78,""max"": 80,""confidence"": 0.13},{""min"": 86,""max"": 88,""confidence"": 0.11},{""min"": 76,""max"": 78,""confidence"": 0.09},{""min"": 88,""max"": 90,""confidence"": 0.08},{""min"": 74,""max"": 76,""confidence"": 0.05},{""min"": 90,""max"": 92,""confidence"": 0.03},{""min"": 72,""max"": 74,""confidence"": 0.01}]",,59,female,1,2,10
le_spd_59_female_10,85.0,0.35,"[{""min"": 80,""max"": 90,""confidence"": 0.35},{""min"": 90,""max"": 100,""confidence"": 0.24},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.1},{""min"": 60,""max"": 70,""confidence"": 0.06},{""min"": 110,""max"": 120,""confidence"": 0.03},{""min"": 50,""max"": 60,""confidence"": 0.02},{""min"": 120,""max"": 130,""confidence"": 0.01},{""min"": 40,""max"": 50,""confidence"": 0.005},{""min"": 130,""max"": 140,""confidence"": 0.005}]",,59,female,5,10,10
le_spd_59_female_20,90.0,0.62,"[{""min"": 80,""max"": 100,""confidence"": 0.62},{""min"": 100,""max"": 120,""confidence"": 0.18},{""min"": 60,""max"": 80,""confidence"": 0.16},{""min"": 120,""max"": 140,""confidence"": 0.03},{""min"": 40,""max"": 60,""confidence"": 0.01}]",,59,female,10,20,5
le_spd_59_female_40,90.0,0.72,"[{""min"":70,""max"":110,""confidence"":0.72},{""min"":110,""max"":150,""confidence"":0.24},{""min"":30,""max"":70,""confidence"":0.04}]",,59,female,20,40,3
le_spd_60_female_2,89.0,0.16,"[{""min"": 82,""max"": 84,""confidence"": 0.13},{""min"": 84,""max"": 86,""confidence"": 0.14},{""min"": 86,""max"": 88,""confidence"": 0.15},{""min"": 88,""max"": 90,""confidence"": 0.16},{""min"": 90,""max"": 92,""confidence"": 0.14},{""min"": 80,""max"": 82,""confidence"": 0.1},{""min"": 92,""max"": 94,""confidence"": 0.09},{""min"": 78,""max"": 80,""confidence"": 0.06},{""min"": 94,""max"": 96,""confidence"": 0.04},{""min"": 76,""max"": 78,""confidence"": 0.03}]",,60,female,1,2,10
le_spd_60_female_10,85.0,0.45,"[{""min"":80,""max"":90,""confidence"":0.45},{""min"":90,""max"":100,""confidence"":0.28},{""min"":70,""max"":80,""confidence"":0.17},{""min"":100,""max"":110,""confidence"":0.06},{""min"":60,""max"":70,""confidence"":0.02},{""min"":110,""max"":120,""confidence"":0.01},{""min"":50,""max"":60,""confidence"":0.005},{""min"":120,""max"":130,""confidence"":0.003},{""min"":40,""max"":50,""confidence"":0.0015},{""min"":30,""max"":40,""confidence"":0.0005}]",,60,female,5,10,10
le_spd_60_female_20,90.0,0.58,"[{""min"":80,""max"":100,""confidence"":0.58},{""min"":100,""max"":120,""confidence"":0.2},{""min"":60,""max"":80,""confidence"":0.14},{""min"":120,""max"":140,""confidence"":0.05},{""min"":40,""max"":60,""confidence"":0.03}]",,60,female,10,20,5
le_spd_60_female_40,100.0,0.72,"[{""min"": 80,""max"": 120,""confidence"": 0.72},{""min"": 120,""max"": 160,""confidence"": 0.2},{""min"": 40,""max"": 80,""confidence"": 0.08}]",,60,female,20,40,3
le_spd_61_female_2,81.0,0.12,"[{""min"": 80,""max"": 82,""confidence"": 0.12},{""min"": 82,""max"": 84,""confidence"": 0.12},{""min"": 84,""max"": 86,""confidence"": 0.12},{""min"": 86,""max"": 88,""confidence"": 0.11},{""min"": 78,""max"": 80,""confidence"": 0.1},{""min"": 88,""max"": 90,""confidence"": 0.1},{""min"": 76,""max"": 78,""confidence"": 0.08},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 92,""max"": 94,""confidence"": 0.06},{""min"": 74,""max"": 76,""confidence"": 0.05}]",,61,female,1,2,10
le_spd_61_female_10,85.0,0.58,"[{""min"": 80,""max"": 90,""confidence"": 0.58},{""min"": 90,""max"": 100,""confidence"": 0.24},{""min"": 70,""max"": 80,""confidence"": 0.1},{""min"": 100,""max"": 110,""confidence"": 0.05},{""min"": 60,""max"": 70,""confidence"": 0.015},{""min"": 110,""max"": 120,""confidence"": 0.005},{""min"": 50,""max"": 60,""confidence"": 0.003},{""min"": 40,""max"": 50,""confidence"": 0.0015},{""min"": 120,""max"": 130,""confidence"": 0.0003},{""min"": 30,""max"": 40,""confidence"": 0.0002}]",,61,female,5,10,10
le_spd_61_female_20,90.0,0.62,"[{""min"": 80,""max"": 100,""confidence"": 0.62},{""min"": 60,""max"": 80,""confidence"": 0.23},{""min"": 100,""max"": 120,""confidence"": 0.12},{""min"": 40,""max"": 60,""confidence"": 0.02},{""min"": 20,""max"": 40,""confidence"": 0.01}]",,61,female,10,20,5
le_spd_61_female_40,100.0,0.78,"[{""min"": 80, ""max"": 120, ""confidence"": 0.78},{""min"": 70, ""max"": 110, ""confidence"": 0.16},{""min"": 60, ""max"": 100, ""confidence"": 0.06}]",,61,female,20,40,3
le_spd_62_female_2,83.0,0.14,"[{""min"": 82,""max"": 84,""confidence"": 0.14},{""min"": 84,""max"": 86,""confidence"": 0.13},{""min"": 80,""max"": 82,""confidence"": 0.12},{""min"": 86,""max"": 88,""confidence"": 0.11},{""min"": 78,""max"": 80,""confidence"": 0.1},{""min"": 88,""max"": 90,""confidence"": 0.09},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 76,""max"": 78,""confidence"": 0.07},{""min"": 92,""max"": 94,""confidence"": 0.06},{""min"": 74,""max"": 76,""confidence"": 0.05}]",,62,female,1,2,10
le_spd_62_female_10,85.0,0.38,"[{""min"": 80,""max"": 90,""confidence"": 0.38},{""min"": 90,""max"": 100,""confidence"": 0.27},{""min"": 70,""max"": 80,""confidence"": 0.16},{""min"": 100,""max"": 110,""confidence"": 0.09},{""min"": 60,""max"": 70,""confidence"": 0.05},{""min"": 110,""max"": 120,""confidence"": 0.03},{""min"": 50,""max"": 60,""confidence"": 0.015},{""min"": 120,""max"": 130,""confidence"": 0.01},{""min"": 40,""max"": 50,""confidence"": 0.004},{""min"": 130,""max"": 140,""confidence"": 0.001}]",,62,female,5,10,10
le_spd_62_female_20,90.0,0.55,"[{""min"": 80,""max"": 100,""confidence"": 0.55},{""min"": 60,""max"": 80,""confidence"": 0.27},{""min"": 100,""max"": 120,""confidence"": 0.12},{""min"": 40,""max"": 60,""confidence"": 0.05},{""min"": 20,""max"": 40,""confidence"": 0.01}]",,62,female,10,20,5
le_spd_62_female_40,100.0,0.62,"[{""min"":80,""max"":120,""confidence"":0.62},{""min"":70,""max"":110,""confidence"":0.28},{""min"":60,""max"":100,""confidence"":0.1}]",,62,female,20,40,3
le_spd_63_female_2,83.0,0.16,"[{""min"": 82,""max"": 84,""confidence"": 0.16},{""min"": 84,""max"": 86,""confidence"": 0.15},{""min"": 80,""max"": 82,""confidence"": 0.14},{""min"": 86,""max"": 88,""confidence"": 0.13},{""min"": 78,""max"": 80,""confidence"": 0.1},{""min"": 88,""max"": 90,""confidence"": 0.09},{""min"": 76,""max"": 78,""confidence"": 0.07},{""min"": 90,""max"": 92,""confidence"": 0.06},{""min"": 74,""max"": 76,""confidence"": 0.05},{""min"": 92,""max"": 94,""confidence"": 0.05}]",,63,female,1,2,10
le_spd_63_female_10,85.0,0.43,"[{""min"":80,""max"":90,""confidence"":0.43},{""min"":90,""max"":100,""confidence"":0.29},{""min"":70,""max"":80,""confidence"":0.18},{""min"":100,""max"":110,""confidence"":0.06},{""min"":60,""max"":70,""confidence"":0.02},{""min"":110,""max"":120,""confidence"":0.01},{""min"":50,""max"":60,""confidence"":0.005},{""min"":120,""max"":130,""confidence"":0.002},{""min"":40,""max"":50,""confidence"":0.001},{""min"":130,""max"":140,""confidence"":0.0005}]",,63,female,5,10,10
le_spd_63_female_20,90.0,0.62,"[{""min"":80,""max"":100,""confidence"":0.62},{""min"":100,""max"":120,""confidence"":0.14},{""min"":60,""max"":80,""confidence"":0.13},{""min"":120,""max"":140,""confidence"":0.06},{""min"":40,""max"":60,""confidence"":0.05}]",,63,female,10,20,5
le_spd_63_female_40,100.0,0.72,"[{""min"": 80,""max"": 120,""confidence"": 0.72},{""min"": 40,""max"": 80,""confidence"": 0.22},{""min"": 120,""max"": 160,""confidence"": 0.06}]",,63,female,20,40,3
le_spd_64_female_2,85.0,0.15,"[{""min"": 84,""max"": 86,""confidence"": 0.15},{""min"": 86,""max"": 88,""confidence"": 0.14},{""min"": 82,""max"": 84,""confidence"": 0.13},{""min"": 88,""max"": 90,""confidence"": 0.12},{""min"": 80,""max"": 82,""confidence"": 0.1},{""min"": 90,""max"": 92,""confidence"": 0.09},{""min"": 78,""max"": 80,""confidence"": 0.08},{""min"": 92,""max"": 94,""confidence"": 0.07},{""min"": 76,""max"": 78,""confidence"": 0.06},{""min"": 94,""max"": 96,""confidence"": 0.05}]",,64,female,1,2,10
le_spd_64_female_10,85.0,0.42,"[{""min"": 80,""max"": 90,""confidence"": 0.42},{""min"": 90,""max"": 100,""confidence"": 0.28},{""min"": 70,""max"": 80,""confidence"": 0.17},{""min"": 100,""max"": 110,""confidence"": 0.08},{""min"": 60,""max"": 70,""confidence"": 0.03},{""min"": 110,""max"": 120,""confidence"": 0.01},{""min"": 50,""max"": 60,""confidence"": 0.005},{""min"": 120,""max"": 130,""confidence"": 0.003},{""min"": 40,""max"": 50,""confidence"": 0.0015},{""min"": 130,""max"": 140,""confidence"": 0.0005}]",,64,female,5,10,10
le_spd_64_female_20,90.0,0.72,"[{""min"": 80,""max"": 100,""confidence"": 0.72},{""min"": 100,""max"": 120,""confidence"": 0.16},{""min"": 60,""max"": 80,""confidence"": 0.08},{""min"": 120,""max"": 140,""confidence"": 0.03},{""min"": 40,""max"": 60,""confidence"": 0.01}]",,64,female,10,20,5
le_spd_64_female_40,100.0,0.72,"[{""min"": 80, ""max"": 120, ""confidence"": 0.72},{""min"": 70, ""max"": 110, ""confidence"": 0.22},{""min"": 90, ""max"": 130, ""confidence"": 0.06}]",,64,female,20,40,3
le_spd_65_female_2,86.0,0.18,"[{""min"": 85, ""max"": 87, ""confidence"": 0.18},{""min"": 87, ""max"": 89, ""confidence"": 0.17},{""min"": 83, ""max"": 85, ""confidence"": 0.15},{""min"": 89, ""max"": 91, ""confidence"": 0.14},{""min"": 81, ""max"": 83, ""confidence"": 0.11},{""min"": 91, ""max"": 93, ""confidence"": 0.09},{""min"": 79, ""max"": 81, ""confidence"": 0.07},{""min"": 93, ""max"": 95, ""confidence"": 0.04},{""min"": 77, ""max"": 79, ""confidence"": 0.03},{""min"": 95, ""max"": 97, ""confidence"": 0.02}]",,65,female,1,2,10
le_spd_65_female_10,85.0,0.38,"[{""min"": 80,""max"": 90,""confidence"": 0.38},{""min"": 90,""max"": 100,""confidence"": 0.27},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.09},{""min"": 60,""max"": 70,""confidence"": 0.04},{""min"": 110,""max"": 120,""confidence"": 0.02},{""min"": 50,""max"": 60,""confidence"": 0.015},{""min"": 40,""max"": 50,""confidence"": 0.005},{""min"": 120,""max"": 130,""confidence"": 0.004},{""min"": 30,""max"": 40,""confidence"": 0.001}]",,65,female,5,10,10
le_spd_65_female_20,85.0,0.35,"[{""min"":75,""max"":95,""confidence"":0.35},{""min"":85,""max"":105,""confidence"":0.3},{""min"":65,""max"":85,""confidence"":0.2},{""min"":95,""max"":115,""confidence"":0.1},{""min"":55,""max"":75,""confidence"":0.05}]",,65,female,10,20,5
le_spd_65_female_40,100.0,0.72,"[{""min"": 80,""max"": 120,""confidence"": 0.72},{""min"": 70,""max"": 110,""confidence"": 0.22},{""min"": 60,""max"": 100,""confidence"": 0.06}]",,65,female,20,40,3
le_spd_66_female_2,83.0,0.16,"[{""min"": 82,""max"": 84,""confidence"": 0.16},{""min"": 84,""max"": 86,""confidence"": 0.15},{""min"": 80,""max"": 82,""confidence"": 0.13},{""min"": 86,""max"": 88,""confidence"": 0.12},{""min"": 88,""max"": 90,""confidence"": 0.1},{""min"": 78,""max"": 80,""confidence"": 0.09},{""min"": 90,""max"": 92,""confidence"": 0.07},{""min"": 76,""max"": 78,""confidence"": 0.06},{""min"": 92,""max"": 94,""confidence"": 0.05},{""min"": 74,""max"": 76,""confidence"": 0.03}]",,66,female,1,2,10
le_spd_66_female_10,85.0,0.41,"[{""min"": 80,""max"": 90,""confidence"": 0.41},{""min"": 90,""max"": 100,""confidence"": 0.26},{""min"": 70,""max"": 80,""confidence"": 0.17},{""min"": 100,""max"": 110,""confidence"": 0.1},{""min"": 60,""max"": 70,""confidence"": 0.04},{""min"": 110,""max"": 120,""confidence"": 0.015},{""min"": 50,""max"": 60,""confidence"": 0.004},{""min"": 120,""max"": 130,""confidence"": 0.0015},{""min"": 40,""max"": 50,""confidence"": 0.0003},{""min"": 130,""max"": 140,""confidence"": 0.0002}]",,66,female,5,10,10
le_spd_66_female_20,90.0,0.55,"[{""min"": 80,""max"": 100,""confidence"": 0.55},{""min"": 100,""max"": 120,""confidence"": 0.18},{""min"": 60,""max"": 80,""confidence"": 0.14},{""min"": 120,""max"": 140,""confidence"": 0.08},{""min"": 40,""max"": 60,""confidence"": 0.05}]",,66,female,10,20,5
le_spd_66_female_40,86.0,0.78,"[{""min"": 66, ""max"": 106, ""confidence"": 0.78},{""min"": 106, ""max"": 146, ""confidence"": 0.21},{""min"": 26, ""max"": 66, ""confidence"": 0.01}]",,66,female,20,40,3
le_spd_67_female_2,87.0,0.17,"[{""min"": 86, ""max"": 88, ""confidence"": 0.17},{""min"": 84, ""max"": 86, ""confidence"": 0.16},{""min"": 88, ""max"": 90, ""confidence"": 0.15},{""min"": 82, ""max"": 84, ""confidence"": 0.13},{""min"": 90, ""max"": 92, ""confidence"": 0.11},{""min"": 80, ""max"": 82, ""confidence"": 0.09},{""min"": 92, ""max"": 94, ""confidence"": 0.07},{""min"": 78, ""max"": 80, ""confidence"": 0.05},{""min"": 94, ""max"": 96, ""confidence"": 0.04},{""min"": 76, ""max"": 78, ""confidence"": 0.03}]",,67,female,1,2,10
le_spd_67_female_10,85.0,0.46,"[{""min"": 80,""max"": 90,""confidence"": 0.46},{""min"": 90,""max"": 100,""confidence"": 0.3},{""min"": 70,""max"": 80,""confidence"": 0.15},{""min"": 100,""max"": 110,""confidence"": 0.07},{""min"": 60,""max"": 70,""confidence"": 0.015},{""min"": 110,""max"": 120,""confidence"": 0.005},{""min"": 50,""max"": 60,""confidence"": 0.0},{""min"": 40,""max"": 50,""confidence"": 0.0},{""min"": 30,""max"": 40,""confidence"": 0.0},{""min"": 20,""max"": 30,""confidence"": 0.0}]",,67,female,5,10,10
le_spd_67_female_20,90.0,0.62,"[{""min"": 80,""max"": 100,""confidence"": 0.62},{""min"": 100,""max"": 120,""confidence"": 0.18},{""min"": 60,""max"": 80,""confidence"": 0.15},{""min"": 120,""max"": 140,""confidence"": 0.04},{""min"": 40,""max"": 60,""confidence"": 0.01}]",,67,female,10,20,5
le_spd_67_female_40,90.0,0.82,"[{""min"": 70,""max"": 110,""confidence"": 0.82},{""min"": 30,""max"": 70,""confidence"": 0.17},{""min"": 110,""max"": 150,""confidence"": 0.01}]",,67,female,20,40,3
le_spd_68_female_2,85.0,0.22,"[{""min"": 84,""max"": 86,""confidence"": 0.22},{""min"": 86,""max"": 88,""confidence"": 0.19},{""min"": 82,""max"": 84,""confidence"": 0.17},{""min"": 88,""max"": 90,""confidence"": 0.14},{""min"": 80,""max"": 82,""confidence"": 0.1},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 78,""max"": 80,""confidence"": 0.04},{""min"": 92,""max"": 94,""confidence"": 0.03},{""min"": 76,""max"": 78,""confidence"": 0.02},{""min"": 94,""max"": 96,""confidence"": 0.01}]",,68,female,1,2,10
le_spd_68_female_10,85.0,0.45,"[{""min"": 80,""max"": 90,""confidence"": 0.45},{""min"": 90,""max"": 100,""confidence"": 0.32},{""min"": 70,""max"": 80,""confidence"": 0.13},{""min"": 100,""max"": 110,""confidence"": 0.07},{""min"": 60,""max"": 70,""confidence"": 0.015},{""min"": 110,""max"": 120,""confidence"": 0.012},{""min"": 50,""max"": 60,""confidence"": 0.008},{""min"": 40,""max"": 50,""confidence"": 0.004},{""min"": 30,""max"": 40,""confidence"": 0.003},{""min"": 20,""max"": 30,""confidence"": 0.002}]",,68,female,5,10,10
le_spd_68_female_20,90.0,0.72,"[{""min"": 80,""max"": 100,""confidence"": 0.72},{""min"": 100,""max"": 120,""confidence"": 0.16},{""min"": 60,""max"": 80,""confidence"": 0.1},{""min"": 120,""max"": 140,""confidence"": 0.015},{""min"": 40,""max"": 60,""confidence"": 0.005}]",,68,female,10,20,5
le_spd_68_female_40,88.0,0.96,"[{""min"":68,""max"":108,""confidence"":0.96},{""min"":60,""max"":100,""confidence"":0.03},{""min"":108,""max"":148,""confidence"":0.01}]",,68,female,20,40,3
