llm,qset,question_id,stated_confidence,chosen_token_confidence,max_token_confidence,correct
deepseek-v3,halu_eval_qa,8127_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8134_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8134_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8137_h,0.1,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8137_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8138_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8138_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8142_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8142_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8146_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8146_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8158_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8158_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8159_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8159_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8174_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8174_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8178_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8178_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8181_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8181_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8187_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8187_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8191_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8191_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8205_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8205_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8214_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8214_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8235_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8235_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8239_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8239_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8243_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8243_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8260_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8260_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8264_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8264_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8267_h,0.7,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8267_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8276_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8276_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8278_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8278_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8279_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8279_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8283_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8283_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8284_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8284_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8296_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8296_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8304_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8304_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8310_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8310_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8313_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8313_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8328_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8328_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8336_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8336_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8341_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8341_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8342_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8342_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8355_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8355_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8358_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8358_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8360_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8360_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8361_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8361_r,0.7,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8362_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8362_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8365_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8365_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8382_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8382_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8384_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8384_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8403_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8403_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8413_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8413_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8439_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8439_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8446_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8446_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8447_h,0.7,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8447_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8467_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8467_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8481_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8481_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8500_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8500_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8501_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8501_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,850_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,850_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8517_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8517_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8518_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8518_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8520_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8520_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8532_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8532_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8537_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8537_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,856_h,0.1,NA,NA,FALSE
deepseek-v3,halu_eval_qa,856_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8574_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8574_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8575_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8575_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8612_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8612_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8618_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8618_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8629_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8629_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8660_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8660_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8663_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8663_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8670_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8670_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8672_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8672_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8674_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8674_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8683_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8683_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8694_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8694_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8699_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8699_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8703_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8703_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8706_h,0.7,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8706_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8708_h,0.1,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8708_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8709_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8709_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8714_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8714_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8720_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8720_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8728_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8728_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8729_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8729_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,872_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,872_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8731_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8731_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8743_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8743_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8757_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8757_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8762_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8762_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8764_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8764_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8771_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8771_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8773_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8773_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8791_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8791_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8794_h,0.7,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8794_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8799_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8799_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8819_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8819_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8827_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8827_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8834_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8834_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8846_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8846_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8847_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8847_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8849_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8849_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8864_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8864_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8868_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8868_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8881_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8881_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8894_h,0.7,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8894_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8895_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8895_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8897_h,0.3,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8897_r,0.2,NA,NA,TRUE
deepseek-v3,halu_eval_qa,88_h,0.7,NA,NA,FALSE
deepseek-v3,halu_eval_qa,88_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8921_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8921_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8933_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8933_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8944_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8944_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8946_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8946_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8961_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8961_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8965_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8965_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8972_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8972_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,8_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,8_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9001_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9001_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9030_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9030_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9038_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9038_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9039_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9039_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9049_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9049_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9054_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9054_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9063_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9063_r,0,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9085_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9085_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9088_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9088_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9096_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9096_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9100_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9100_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9102_h,0.7,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9102_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9115_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9115_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9123_h,0.1,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9123_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9134_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9134_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9148_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9148_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9149_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9149_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9155_h,0.1,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9155_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9161_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9161_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9176_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9176_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9187_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9187_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9189_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9189_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9190_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9190_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9202_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9202_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9214_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9214_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9217_h,0.7,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9217_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9233_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9233_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9238_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9238_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9275_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9275_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,92_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,92_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9308_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9308_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9312_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9312_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9317_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9317_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,932_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,932_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9335_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9335_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9340_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9340_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9362_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9362_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9393_h,0.1,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9393_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9400_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9400_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9406_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9406_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9411_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9411_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9412_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9412_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9414_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9414_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9417_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9417_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9420_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9420_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9445_h,0.7,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9445_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9475_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9475_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9485_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9485_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9495_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9495_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9515_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9515_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,952_h,0.1,NA,NA,FALSE
deepseek-v3,halu_eval_qa,952_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9547_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9547_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9574_h,0.7,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9574_r,0.7,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9587_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9587_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,958_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,958_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,960_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,960_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9615_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9615_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9643_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9643_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9644_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9644_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9655_h,0.8,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9655_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,965_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,965_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9696_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9696_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,96_h,0.15,NA,NA,FALSE
deepseek-v3,halu_eval_qa,96_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9701_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9701_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9709_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9709_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,970_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,970_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,971_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,971_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9731_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9731_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9733_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9733_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9753_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9753_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9765_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9765_r,1,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9783_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9783_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9791_h,0.9,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9791_r,0.9,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9808_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9808_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9813_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9813_r,0.2,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9828_h,0.2,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9828_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9833_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9833_r,0.8,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9857_h,0.95,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9857_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9860_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9860_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9871_h,0,NA,NA,FALSE
deepseek-v3,halu_eval_qa,9871_r,0.95,NA,NA,TRUE
deepseek-v3,halu_eval_qa,9873_h,0,NA,NA,FALSE
